dataset,label,probability
VinDr external,Pneumothorax,0.6463077068328857
VinDr external,Pneumothorax,0.6588150858879089
VinDr external,Pneumothorax,0.084273986518383
VinDr external,Pneumothorax,0.2074775099754333
VinDr external,Pneumothorax,0.4091376364231109
VinDr external,Pneumothorax,0.4805371463298797
VinDr external,Pneumothorax,0.4560732841491699
VinDr external,Pneumothorax,0.3447984158992767
VinDr external,Pneumothorax,0.653441846370697
VinDr external,Pneumothorax,0.3009113371372223
VinDr external,Pneumothorax,0.3257917761802673
VinDr external,Pneumothorax,0.2680810689926147
VinDr external,Pneumothorax,0.2172232568264007
VinDr external,Pneumothorax,0.6175578236579895
VinDr external,Pneumothorax,0.4024922847747803
VinDr external,Pneumothorax,0.4982459247112274
VinDr external,Pneumothorax,0.1411464065313339
VinDr external,Pneumothorax,0.0855015814304351
VinDr external,Pneumothorax,0.4570756554603576
VinDr external,Pneumothorax,0.6378459334373474
VinDr external,Pneumothorax,0.4098644554615021
VinDr external,Pneumothorax,0.0271633211523294
VinDr external,Pneumothorax,0.4101232290267944
VinDr external,Pneumothorax,0.4354327321052551
VinDr external,Pneumothorax,0.5395091772079468
VinDr external,Pneumothorax,0.6666631698608398
VinDr external,Pneumothorax,0.0940008834004402
VinDr external,Pneumothorax,0.584555447101593
VinDr external,Pneumothorax,0.679887056350708
VinDr external,Pneumothorax,0.6123799681663513
VinDr external,Pneumothorax,0.5187042951583862
VinDr external,Pneumothorax,0.5153890252113342
VinDr external,Pneumothorax,0.7881661653518677
VinDr external,Pneumothorax,0.3917441070079803
VinDr external,Pneumothorax,0.2018491774797439
VinDr external,Pneumothorax,0.6914525628089905
VinDr external,Pneumothorax,0.4738956987857818
VinDr external,Pneumothorax,0.4848702251911163
VinDr external,Pneumothorax,0.2804649174213409
VinDr external,Pneumothorax,0.2390327602624893
VinDr external,Pneumothorax,0.2013742625713348
VinDr external,Pneumothorax,0.5426211953163147
VinDr external,Pneumothorax,0.3377832770347595
VinDr external,Pneumothorax,0.0593091808259487
VinDr external,Pneumothorax,0.3887566328048706
VinDr external,Pneumothorax,0.1075657606124877
VinDr external,Pneumothorax,0.5919634699821472
VinDr external,Pneumothorax,0.3718343377113342
VinDr external,Pneumothorax,0.2443665713071823
VinDr external,Pneumothorax,0.0745920538902282
VinDr external,Pneumothorax,0.494064599275589
VinDr external,Pneumothorax,0.2545179426670074
VinDr external,Pneumothorax,0.5785982608795166
VinDr external,Pneumothorax,0.6536225080490112
VinDr external,Pneumothorax,0.1881165206432342
VinDr external,Pneumothorax,0.7518386244773865
VinDr external,Pneumothorax,0.0484430454671382
VinDr external,Pneumothorax,0.734516978263855
VinDr external,Pneumothorax,0.524928629398346
VinDr external,Pneumothorax,0.047733187675476
VinDr external,Pneumothorax,0.3917354047298431
VinDr external,Pneumothorax,0.6481101512908936
VinDr external,Pneumothorax,0.0297752898186445
VinDr external,Pneumothorax,0.6893435716629028
VinDr external,Pneumothorax,0.4971590340137481
VinDr external,Pneumothorax,0.3457332849502563
VinDr external,Pneumothorax,0.5125612020492554
VinDr external,Pneumothorax,0.1566586345434188
VinDr external,Pneumothorax,0.4609508216381073
VinDr external,Pneumothorax,0.6205847859382629
VinDr external,Pneumothorax,0.4036189019680023
VinDr external,Pneumothorax,0.6258874535560608
VinDr external,Pneumothorax,0.6989259123802185
VinDr external,Pneumothorax,0.5665626525878906
VinDr external,Pneumothorax,0.0371311157941818
VinDr external,Pneumothorax,0.5554057359695435
VinDr external,Pneumothorax,0.5777122974395752
VinDr external,Pneumothorax,0.1371470987796783
VinDr external,Pneumothorax,0.1864301562309265
VinDr external,Pneumothorax,0.481504738330841
VinDr external,Pneumothorax,0.3085444867610931
VinDr external,Pneumothorax,0.5600921511650085
VinDr external,Pneumothorax,0.6309463381767273
VinDr external,Pneumothorax,0.7132474184036255
VinDr external,Pneumothorax,0.6088882088661194
VinDr external,Pneumothorax,0.6159181594848633
VinDr external,Pneumothorax,0.8352328538894653
VinDr external,Pneumothorax,0.6606104373931885
VinDr external,Pneumothorax,0.1316473931074142
VinDr external,Pneumothorax,0.4043544232845306
VinDr external,Pneumothorax,0.3549612760543823
VinDr external,Pneumothorax,0.5296589136123657
VinDr external,Pneumothorax,0.0981673449277877
VinDr external,Pneumothorax,0.0856106057763099
VinDr external,Pneumothorax,0.1332619190216064
VinDr external,Pneumothorax,0.3070325553417206
VinDr external,Pneumothorax,0.7128815054893494
VinDr external,Pneumothorax,0.3745409250259399
VinDr external,Pneumothorax,0.5820300579071045
VinDr external,Pneumothorax,0.5023494958877563
VinDr external,Pneumothorax,0.6124158501625061
VinDr external,Pneumothorax,0.6685851216316223
VinDr external,Pneumothorax,0.097257100045681
VinDr external,Pneumothorax,0.8178533911705017
VinDr external,Pneumothorax,0.1016495376825332
VinDr external,Pneumothorax,0.48567995429039
VinDr external,Pneumothorax,0.1274329721927642
VinDr external,Pneumothorax,0.5498700737953186
VinDr external,Pneumothorax,0.3478589057922363
VinDr external,Pneumothorax,0.28557088971138
VinDr external,Pneumothorax,0.3821189999580383
VinDr external,Pneumothorax,0.3861691951751709
VinDr external,Pneumothorax,0.1646628826856613
VinDr external,Pneumothorax,0.63414466381073
VinDr external,Pneumothorax,0.5070958733558655
VinDr external,Pneumothorax,0.6262899041175842
VinDr external,Pneumothorax,0.6129211187362671
VinDr external,Pneumothorax,0.2374867647886276
VinDr external,Pneumothorax,0.5480160117149353
VinDr external,Pneumothorax,0.0754192844033241
VinDr external,Pneumothorax,0.491657018661499
VinDr external,Pneumothorax,0.7179244756698608
VinDr external,Pneumothorax,0.6713529825210571
VinDr external,Pneumothorax,0.5013668537139893
VinDr external,Pneumothorax,0.4440292716026306
VinDr external,Pneumothorax,0.5775508880615234
VinDr external,Pneumothorax,0.4403383731842041
VinDr external,Pneumothorax,0.3042050302028656
VinDr external,Pneumothorax,0.6122652292251587
VinDr external,Pneumothorax,0.4698142111301422
VinDr external,Pneumothorax,0.6681272983551025
VinDr external,Pneumothorax,0.6332897543907166
VinDr external,Pneumothorax,0.154734805226326
VinDr external,Pneumothorax,0.5924394726753235
VinDr external,Pneumothorax,0.5307051539421082
VinDr external,Pneumothorax,0.4049859941005707
VinDr external,Pneumothorax,0.4384245276451111
VinDr external,Pneumothorax,0.5318127274513245
VinDr external,Pneumothorax,0.2806155979633331
VinDr external,Pneumothorax,0.3188901543617248
VinDr external,Pneumothorax,0.6881030797958374
VinDr external,Pneumothorax,0.6991938352584839
VinDr external,Pneumothorax,0.3637029528617859
VinDr external,Pneumothorax,0.218952864408493
VinDr external,Pneumothorax,0.2438673824071884
VinDr external,Pneumothorax,0.5242294669151306
VinDr external,Pneumothorax,0.4935855567455292
VinDr external,Pneumothorax,0.414402037858963
VinDr external,Pneumothorax,0.3647678196430206
VinDr external,Pneumothorax,0.3803411424160003
VinDr external,Pneumothorax,0.026548583060503
VinDr external,Pneumothorax,0.3822785913944244
VinDr external,Pneumothorax,0.7037203907966614
VinDr external,Pneumothorax,0.5642923712730408
VinDr external,Pneumothorax,0.591803789138794
VinDr external,Pneumothorax,0.3957023322582245
VinDr external,Pneumothorax,0.4378135800361633
VinDr external,Pneumothorax,0.2334446907043457
VinDr external,Pneumothorax,0.788171648979187
VinDr external,Pneumothorax,0.2473918944597244
VinDr external,Pneumothorax,0.6602216958999634
VinDr external,Pneumothorax,0.6375052332878113
VinDr external,Pneumothorax,0.6976920366287231
VinDr external,Pneumothorax,0.7413657307624817
VinDr external,Pneumothorax,0.625669002532959
VinDr external,Pneumothorax,0.4850449562072754
VinDr external,Pneumothorax,0.7259849309921265
VinDr external,Pneumothorax,0.1794108301401138
VinDr external,Pneumothorax,0.6445762515068054
VinDr external,Pneumothorax,0.3908431529998779
VinDr external,Pneumothorax,0.3725844621658325
VinDr external,Pneumothorax,0.3675975203514099
VinDr external,Pneumothorax,0.1224303469061851
VinDr external,Pneumothorax,0.6242808699607849
VinDr external,Pneumothorax,0.0790865644812583
VinDr external,Pneumothorax,0.1515568792819976
VinDr external,Pneumothorax,0.0520356483757495
VinDr external,Pneumothorax,0.1709309220314026
VinDr external,Pneumothorax,0.6176571846008301
VinDr external,Pneumothorax,0.6995551586151123
VinDr external,Pneumothorax,0.4426362216472626
VinDr external,Pneumothorax,0.4322483837604522
VinDr external,Pneumothorax,0.1003096923232078
VinDr external,Pneumothorax,0.0604900680482387
VinDr external,Pneumothorax,0.8133766651153564
VinDr external,Pneumothorax,0.5935856103897095
VinDr external,Pneumothorax,0.2583700120449066
VinDr external,Pneumothorax,0.5826259851455688
VinDr external,Pneumothorax,0.242424800992012
VinDr external,Pneumothorax,0.3617773652076721
VinDr external,Pneumothorax,0.1471781730651855
VinDr external,Pneumothorax,0.0895531922578811
VinDr external,Pneumothorax,0.625891387462616
VinDr external,Pneumothorax,0.2528200149536133
VinDr external,Pneumothorax,0.4495855271816253
VinDr external,Pneumothorax,0.322073370218277
VinDr external,Pneumothorax,0.1430432349443435
VinDr external,Pneumothorax,0.6080878376960754
VinDr external,Pneumothorax,0.5546229481697083
VinDr external,Pneumothorax,0.0435885712504386
VinDr external,Pneumothorax,0.0921242088079452
VinDr external,Pneumothorax,0.548560619354248
VinDr external,Pneumothorax,0.5811880230903625
VinDr external,Pneumothorax,0.6512004733085632
VinDr external,Pneumothorax,0.1785240322351455
VinDr external,Pneumothorax,0.4387589693069458
VinDr external,Pneumothorax,0.0994496643543243
VinDr external,Pneumothorax,0.5517991185188293
VinDr external,Pneumothorax,0.5561473369598389
VinDr external,Pneumothorax,0.4303344190120697
VinDr external,Pneumothorax,0.5030103325843811
VinDr external,Pneumothorax,0.4570888578891754
VinDr external,Pneumothorax,0.535775899887085
VinDr external,Pneumothorax,0.424223929643631
VinDr external,Pneumothorax,0.3894790112972259
VinDr external,Pneumothorax,0.623362123966217
VinDr external,Pneumothorax,0.4418937265872955
VinDr external,Pneumothorax,0.4158430099487304
VinDr external,Pneumothorax,0.0935768187046051
VinDr external,Pneumothorax,0.1672228276729583
VinDr external,Pneumothorax,0.6207512021064758
VinDr external,Pneumothorax,0.5366812944412231
VinDr external,Pneumothorax,0.7733438611030579
VinDr external,Pneumothorax,0.2491263747215271
VinDr external,Pneumothorax,0.5034257769584656
VinDr external,Pneumothorax,0.2052251994609832
VinDr external,Pneumothorax,0.3566390872001648
VinDr external,Pneumothorax,0.5397238731384277
VinDr external,Pneumothorax,0.7669133543968201
VinDr external,Pneumothorax,0.5164294242858887
VinDr external,Pneumothorax,0.5055396556854248
VinDr external,Pneumothorax,0.5776157975196838
VinDr external,Pneumothorax,0.6665551066398621
VinDr external,Pneumothorax,0.5508503913879395
VinDr external,Pneumothorax,0.4341677129268646
VinDr external,Pneumothorax,0.2515933215618133
VinDr external,Pneumothorax,0.4386185705661773
VinDr external,Pneumothorax,0.4784798920154571
VinDr external,Pneumothorax,0.2956195771694183
VinDr external,Pneumothorax,0.176021546125412
VinDr external,Pneumothorax,0.3803617060184479
VinDr external,Pneumothorax,0.6429281830787659
VinDr external,Pneumothorax,0.4325092136859894
VinDr external,Pneumothorax,0.4444226920604706
VinDr external,Pneumothorax,0.6751711368560791
VinDr external,Pneumothorax,0.4878802299499511
VinDr external,Pneumothorax,0.8220191597938538
VinDr external,Pneumothorax,0.1559037566184997
VinDr external,Pneumothorax,0.4202230274677276
VinDr external,Pneumothorax,0.6565517783164978
VinDr external,Pneumothorax,0.5233209729194641
VinDr external,Pneumothorax,0.7429832220077515
VinDr external,Pneumothorax,0.0576125457882881
VinDr external,Pneumothorax,0.0969023257493972
VinDr external,Pneumothorax,0.1010334566235542
VinDr external,Pneumothorax,0.6172932386398315
VinDr external,Pneumothorax,0.5556647777557373
VinDr external,Pneumothorax,0.4996477365493774
VinDr external,Pneumothorax,0.6353520750999451
VinDr external,Pneumothorax,0.5384319424629211
VinDr external,Pneumothorax,0.5417702794075012
VinDr external,Pneumothorax,0.5726743340492249
VinDr external,Pneumothorax,0.84200519323349
VinDr external,Pneumothorax,0.3655435740947723
VinDr external,Pneumothorax,0.3703876733779907
VinDr external,Pneumothorax,0.3416313230991363
VinDr external,Pneumothorax,0.5939599275588989
VinDr external,Pneumothorax,0.5323597192764282
VinDr external,Pneumothorax,0.6767690777778625
VinDr external,Pneumothorax,0.5949763655662537
VinDr external,Pneumothorax,0.4915856420993805
VinDr external,Pneumothorax,0.7171233296394348
VinDr external,Pneumothorax,0.6334880590438843
VinDr external,Pneumothorax,0.7580481767654419
VinDr external,Pneumothorax,0.4356315433979034
VinDr external,Pneumothorax,0.290313571691513
VinDr external,Pneumothorax,0.6230977773666382
VinDr external,Pneumothorax,0.3400779068470001
VinDr external,Pneumothorax,0.0313246175646781
VinDr external,Pneumothorax,0.6779593825340271
VinDr external,Pneumothorax,0.5468332171440125
VinDr external,Pneumothorax,0.6548337936401367
VinDr external,Pneumothorax,0.525540292263031
VinDr external,Pneumothorax,0.0460188724100589
VinDr external,Pneumothorax,0.2675677239894867
VinDr external,Pneumothorax,0.5886375904083252
VinDr external,Pneumothorax,0.7574194669723511
VinDr external,Pneumothorax,0.509384036064148
VinDr external,Pneumothorax,0.0566994249820709
VinDr external,Pneumothorax,0.6846065521240234
VinDr external,Pneumothorax,0.2208421975374221
VinDr external,Pneumothorax,0.4516539275646209
VinDr external,Pneumothorax,0.3891566693782806
VinDr external,Pneumothorax,0.7112649083137512
VinDr external,Pneumothorax,0.5079547762870789
VinDr external,Pneumothorax,0.4755074679851532
VinDr external,Pneumothorax,0.2386653572320938
VinDr external,Pneumothorax,0.4495838582515716
VinDr external,Pneumothorax,0.2403156459331512
VinDr external,Pneumothorax,0.5206446647644043
VinDr external,Pneumothorax,0.6962844133377075
VinDr external,Pneumothorax,0.5672985911369324
VinDr external,Pneumothorax,0.2229901105165481
VinDr external,Pneumothorax,0.315733402967453
VinDr external,Pneumothorax,0.0720438435673713
VinDr external,Pneumothorax,0.4026887714862823
VinDr external,Pneumothorax,0.3510147035121918
VinDr external,Pneumothorax,0.6098949909210205
VinDr external,Pneumothorax,0.1370132565498352
VinDr external,Pneumothorax,0.8100042343139648
VinDr external,Pneumothorax,0.1214549541473388
VinDr external,Pneumothorax,0.2798874974250793
VinDr external,Pneumothorax,0.207613319158554
VinDr external,Pneumothorax,0.3864790499210357
VinDr external,Pneumothorax,0.1989103853702545
VinDr external,Pneumothorax,0.0431690290570259
VinDr external,Pneumothorax,0.2594472765922546
VinDr external,Pneumothorax,0.1461101770401001
VinDr external,Pneumothorax,0.4410558640956878
VinDr external,Pneumothorax,0.3959068357944488
VinDr external,Pneumothorax,0.2354142367839813
VinDr external,Pneumothorax,0.0536503978073596
VinDr external,Pneumothorax,0.0999852120876312
VinDr external,Pneumothorax,0.4166617691516876
VinDr external,Pneumothorax,0.4226763844490051
VinDr external,Pneumothorax,0.2464368790388107
VinDr external,Pneumothorax,0.369977593421936
VinDr external,Pneumothorax,0.440451830625534
VinDr external,Pneumothorax,0.0842676237225532
VinDr external,Pneumothorax,0.6322081089019775
VinDr external,Pneumothorax,0.5216509699821472
VinDr external,Pneumothorax,0.5609826445579529
VinDr external,Pneumothorax,0.4458398222923279
VinDr external,Pneumothorax,0.6258938312530518
VinDr external,Pneumothorax,0.6811928749084473
VinDr external,Pneumothorax,0.0536461398005485
VinDr external,Pneumothorax,0.6213480830192566
VinDr external,Pneumothorax,0.5362845063209534
VinDr external,Pneumothorax,0.1467885971069336
VinDr external,Pneumothorax,0.5141476988792419
VinDr external,Pneumothorax,0.4816403687000274
VinDr external,Pneumothorax,0.6563071012496948
VinDr external,Pneumothorax,0.6548762321472168
VinDr external,Pneumothorax,0.3669303655624389
VinDr external,Pneumothorax,0.1988531202077865
VinDr external,Pneumothorax,0.4760359227657318
VinDr external,Pneumothorax,0.5460912585258484
VinDr external,Pneumothorax,0.6281328797340393
VinDr external,Pneumothorax,0.6217157244682312
VinDr external,Pneumothorax,0.5933883190155029
VinDr external,Pneumothorax,0.7500568628311157
VinDr external,Pneumothorax,0.4766187965869903
VinDr external,Pneumothorax,0.296386569738388
VinDr external,Pneumothorax,0.4422330558300018
VinDr external,Pneumothorax,0.328281968832016
VinDr external,Pneumothorax,0.0513201169669628
VinDr external,Pneumothorax,0.4164549112319946
VinDr external,Pneumothorax,0.7028772234916687
VinDr external,Pneumothorax,0.1245478391647338
VinDr external,Pneumothorax,0.2296650558710098
VinDr external,Pneumothorax,0.5410504937171936
VinDr external,Pneumothorax,0.5052027702331543
VinDr external,Pneumothorax,0.2619721591472626
VinDr external,Pneumothorax,0.3789832890033722
VinDr external,Pneumothorax,0.4561522603034973
VinDr external,Pneumothorax,0.2124576419591903
VinDr external,Pneumothorax,0.4013910889625549
VinDr external,Pneumothorax,0.0412983037531375
VinDr external,Pneumothorax,0.1267620474100113
VinDr external,Pneumothorax,0.3580920994281769
VinDr external,Pneumothorax,0.5520948767662048
VinDr external,Pneumothorax,0.6121233105659485
VinDr external,Pneumothorax,0.3523971438407898
VinDr external,Pneumothorax,0.5564098954200745
VinDr external,Pneumothorax,0.6530342102050781
VinDr external,Pneumothorax,0.1346644759178161
VinDr external,Pneumothorax,0.0831658393144607
VinDr external,Pneumothorax,0.578889012336731
VinDr external,Pneumothorax,0.3944054245948791
VinDr external,Pneumothorax,0.5212957859039307
VinDr external,Pneumothorax,0.4249167144298553
VinDr external,Pneumothorax,0.6557331085205078
VinDr external,Pneumothorax,0.7905616164207458
VinDr external,Pneumothorax,0.4933915138244629
VinDr external,Pneumothorax,0.2884514629840851
VinDr external,Pneumothorax,0.6333320736885071
VinDr external,Pneumothorax,0.332110583782196
VinDr external,Pneumothorax,0.3542066812515259
VinDr external,Pneumothorax,0.4050497710704803
VinDr external,Pneumothorax,0.4500313699245453
VinDr external,Pneumothorax,0.3171066343784332
VinDr external,Pneumothorax,0.5657647252082825
VinDr external,Pneumothorax,0.1652279645204544
VinDr external,Pneumothorax,0.7147071361541748
VinDr external,Pneumothorax,0.3277016580104828
VinDr external,Pneumothorax,0.583223283290863
VinDr external,Pneumothorax,0.5760296583175659
VinDr external,Pneumothorax,0.1235079392790794
VinDr external,Pneumothorax,0.0337538123130798
VinDr external,Pneumothorax,0.4230400025844574
VinDr external,Pneumothorax,0.6806926727294922
VinDr external,Pneumothorax,0.2412771135568618
VinDr external,Pneumothorax,0.5591973066329956
VinDr external,Pneumothorax,0.2590810060501098
VinDr external,Pneumothorax,0.3583411276340484
VinDr external,Pneumothorax,0.1072158142924308
VinDr external,Pneumothorax,0.604719877243042
VinDr external,Pneumothorax,0.1781791448593139
VinDr external,Pneumothorax,0.0683872625231742
VinDr external,Pneumothorax,0.3595112860202789
VinDr external,Pneumothorax,0.5841246843338013
VinDr external,Pneumothorax,0.7003719806671143
VinDr external,Pneumothorax,0.4547232091426849
VinDr external,Pneumothorax,0.2634047269821167
VinDr external,Pneumothorax,0.0366434939205646
VinDr external,Pneumothorax,0.5879361033439636
VinDr external,Pneumothorax,0.5153630375862122
VinDr external,Pneumothorax,0.493388682603836
VinDr external,Pneumothorax,0.6761870980262756
VinDr external,Pneumothorax,0.697456955909729
VinDr external,Pneumothorax,0.391529768705368
VinDr external,Pneumothorax,0.6414306163787842
VinDr external,Pneumothorax,0.6281256675720215
VinDr external,Pneumothorax,0.773335874080658
VinDr external,Pneumothorax,0.1942714750766754
VinDr external,Pneumothorax,0.2108341604471206
VinDr external,Pneumothorax,0.4787238538265228
VinDr external,Pneumothorax,0.3174475133419037
VinDr external,Pneumothorax,0.4884624481201172
VinDr external,Pneumothorax,0.8194382190704346
VinDr external,Pneumothorax,0.6590468287467957
VinDr external,Pneumothorax,0.2462674975395202
VinDr external,Pneumothorax,0.6547009944915771
VinDr external,Pneumothorax,0.50785231590271
VinDr external,Pneumothorax,0.4599837064743042
VinDr external,Pneumothorax,0.0645445138216018
VinDr external,Pneumothorax,0.4732477962970733
VinDr external,Pneumothorax,0.5166335701942444
VinDr external,Pneumothorax,0.5338621735572815
VinDr external,Pneumothorax,0.3866841197013855
VinDr external,Pneumothorax,0.5646408796310425
VinDr external,Pneumothorax,0.2531711757183075
VinDr external,Pneumothorax,0.6993525624275208
VinDr external,Pneumothorax,0.6273288726806641
VinDr external,Pneumothorax,0.3265784978866577
VinDr external,Pneumothorax,0.3643232882022857
VinDr external,Pneumothorax,0.4964341819286346
VinDr external,Pneumothorax,0.2746235728263855
VinDr external,Pneumothorax,0.3941451907157898
VinDr external,Pneumothorax,0.038648135960102
VinDr external,Pneumothorax,0.732915461063385
VinDr external,Pneumothorax,0.4625303745269775
VinDr external,Pneumothorax,0.6844484210014343
VinDr external,Pneumothorax,0.404226005077362
VinDr external,Pneumothorax,0.0834536999464035
VinDr external,Pneumothorax,0.5700273513793945
VinDr external,Pneumothorax,0.5667159557342529
VinDr external,Pneumothorax,0.3997392356395721
VinDr external,Pneumothorax,0.2904240787029266
VinDr external,Pneumothorax,0.4169947803020477
VinDr external,Pneumothorax,0.3037200570106506
VinDr external,Pneumothorax,0.4653417766094208
VinDr external,Pneumothorax,0.4177388846874237
VinDr external,Pneumothorax,0.308834969997406
VinDr external,Pneumothorax,0.2551747560501098
VinDr external,Pneumothorax,0.760503351688385
VinDr external,Pneumothorax,0.456222653388977
VinDr external,Pneumothorax,0.2668599188327789
VinDr external,Pneumothorax,0.280297189950943
VinDr external,Pneumothorax,0.4699991047382355
VinDr external,Pneumothorax,0.5310461521148682
VinDr external,Pneumothorax,0.552105188369751
VinDr external,Pneumothorax,0.2911209762096405
VinDr external,Pneumothorax,0.2856661975383758
VinDr external,Pneumothorax,0.0974356085062027
VinDr external,Pneumothorax,0.1900632083415985
VinDr external,Pneumothorax,0.4272669553756714
VinDr external,Pneumothorax,0.7969938516616821
VinDr external,Pneumothorax,0.6815040111541748
VinDr external,Pneumothorax,0.0257155988365411
VinDr external,Pneumothorax,0.6799123883247375
VinDr external,Pneumothorax,0.0686423107981681
VinDr external,Pneumothorax,0.4974775612354278
VinDr external,Pneumothorax,0.267356127500534
VinDr external,Pneumothorax,0.5410532355308533
VinDr external,Pneumothorax,0.6759946346282959
VinDr external,Pneumothorax,0.2312833964824676
VinDr external,Pneumothorax,0.6734078526496887
VinDr external,Pneumothorax,0.1791152507066726
VinDr external,Pneumothorax,0.0589263886213302
VinDr external,Pneumothorax,0.5621283650398254
VinDr external,Pneumothorax,0.2958398759365082
VinDr external,Pneumothorax,0.421098381280899
VinDr external,Pneumothorax,0.2798683643341064
VinDr external,Pneumothorax,0.5385544896125793
VinDr external,Pneumothorax,0.5937613248825073
VinDr external,Pneumothorax,0.7320934534072876
VinDr external,Pneumothorax,0.6342124938964844
VinDr external,Pneumothorax,0.2048213630914688
VinDr external,Pneumothorax,0.2133659720420837
VinDr external,Pneumothorax,0.2313490211963653
VinDr external,Pneumothorax,0.4092790484428406
VinDr external,Pneumothorax,0.3870405554771423
VinDr external,Pneumothorax,0.2425481081008911
VinDr external,Pneumothorax,0.1579528599977493
VinDr external,Pneumothorax,0.0796779617667198
VinDr external,Pneumothorax,0.1783616691827774
VinDr external,Pneumothorax,0.4587103128433227
VinDr external,Pneumothorax,0.6542616486549377
VinDr external,Pneumothorax,0.6745491027832031
VinDr external,Pneumothorax,0.5280076265335083
VinDr external,Pneumothorax,0.437637060880661
VinDr external,Pneumothorax,0.6898621916770935
VinDr external,Pneumothorax,0.2353394776582718
VinDr external,Pneumothorax,0.51861971616745
VinDr external,Pneumothorax,0.4319063127040863
VinDr external,Pneumothorax,0.2334336936473846
VinDr external,Pneumothorax,0.5149255990982056
VinDr external,Pneumothorax,0.5109328627586365
VinDr external,Pneumothorax,0.0670408457517623
VinDr external,Pneumothorax,0.085910864174366
VinDr external,Pneumothorax,0.697772204875946
VinDr external,Pneumothorax,0.5787356495857239
VinDr external,Pneumothorax,0.1671431511640548
VinDr external,Pneumothorax,0.2301968187093734
VinDr external,Pneumothorax,0.1978976130485534
VinDr external,Pneumothorax,0.2027167826890945
VinDr external,Pneumothorax,0.576299786567688
VinDr external,Pneumothorax,0.6324318647384644
VinDr external,Pneumothorax,0.7552241086959839
VinDr external,Pneumothorax,0.1730179041624069
VinDr external,Pneumothorax,0.2494152784347534
VinDr external,Pneumothorax,0.6590140461921692
VinDr external,Pneumothorax,0.695433497428894
VinDr external,Pneumothorax,0.2293936908245086
VinDr external,Pneumothorax,0.7357504963874817
VinDr external,Pneumothorax,0.7759565711021423
VinDr external,Pneumothorax,0.2298672497272491
VinDr external,Pneumothorax,0.4829084277153015
VinDr external,Pneumothorax,0.0340050235390663
VinDr external,Pneumothorax,0.2818396091461181
VinDr external,Pneumothorax,0.6806487441062927
VinDr external,Pneumothorax,0.7471237182617188
VinDr external,Pneumothorax,0.18350750207901
VinDr external,Pneumothorax,0.567990243434906
VinDr external,Pneumothorax,0.4702061712741852
VinDr external,Pneumothorax,0.605341374874115
VinDr external,Pneumothorax,0.6196397542953491
VinDr external,Pneumothorax,0.5654944777488708
VinDr external,Pneumothorax,0.0179017204791307
VinDr external,Pneumothorax,0.3934382796287536
VinDr external,Pneumothorax,0.0690764933824539
VinDr external,Pneumothorax,0.3178666234016418
VinDr external,Pneumothorax,0.7598018646240234
VinDr external,Pneumothorax,0.4083614349365234
VinDr external,Pneumothorax,0.6449863314628601
VinDr external,Pneumothorax,0.4679054915904999
VinDr external,Pneumothorax,0.4273743033409118
VinDr external,Pneumothorax,0.227502092719078
VinDr external,Pneumothorax,0.2620559632778168
VinDr external,Pneumothorax,0.0569803826510906
VinDr external,Pneumothorax,0.402820348739624
VinDr external,Pneumothorax,0.1731793731451034
VinDr external,Pneumothorax,0.2077588737010955
VinDr external,Pneumothorax,0.6560978293418884
VinDr external,Pneumothorax,0.2009741514921188
VinDr external,Pneumothorax,0.5946032404899597
VinDr external,Pneumothorax,0.1669996976852417
VinDr external,Pneumothorax,0.7586060166358948
VinDr external,Pneumothorax,0.8618460893630981
VinDr external,Pneumothorax,0.2592213451862335
VinDr external,Pneumothorax,0.3385747671127319
VinDr external,Pneumothorax,0.227155864238739
VinDr external,Pneumothorax,0.2880064845085144
VinDr external,Pneumothorax,0.6309934854507446
VinDr external,Pneumothorax,0.6210774183273315
VinDr external,Pneumothorax,0.5602281093597412
VinDr external,Pneumothorax,0.2529462277889251
VinDr external,Pneumothorax,0.5327862501144409
VinDr external,Pneumothorax,0.3604786396026611
VinDr external,Pneumothorax,0.3265407979488373
VinDr external,Pneumothorax,0.0325541272759437
VinDr external,Pneumothorax,0.4059417247772217
VinDr external,Pneumothorax,0.103783369064331
VinDr external,Pneumothorax,0.1212956458330154
VinDr external,Pneumothorax,0.223704993724823
VinDr external,Pneumothorax,0.5599987506866455
VinDr external,Pneumothorax,0.4529694318771362
VinDr external,Pneumothorax,0.0531923286616802
VinDr external,Pneumothorax,0.7153519988059998
VinDr external,Pneumothorax,0.278608500957489
VinDr external,Pneumothorax,0.5430355072021484
VinDr external,Pneumothorax,0.4203410744667053
VinDr external,Pneumothorax,0.3412935137748718
VinDr external,Pneumothorax,0.2368041723966598
VinDr external,Pneumothorax,0.236805647611618
VinDr external,Pneumothorax,0.7600888609886169
VinDr external,Pneumothorax,0.3597241640090942
VinDr external,Pneumothorax,0.3836410641670227
VinDr external,Pneumothorax,0.3891848921775818
VinDr external,Pneumothorax,0.2600168287754059
VinDr external,Pneumothorax,0.6696764230728149
VinDr external,Pneumothorax,0.3519634902477264
VinDr external,Pneumothorax,0.7881826162338257
VinDr external,Pneumothorax,0.2951579988002777
VinDr external,Pneumothorax,0.0785669386386871
VinDr external,Pneumothorax,0.3778721690177917
VinDr external,Pneumothorax,0.6260972023010254
VinDr external,Pneumothorax,0.2778346836566925
VinDr external,Pneumothorax,0.2325752824544906
VinDr external,Pneumothorax,0.4220484495162964
